,reviewID,reviewContent,rating,usefulCount,coolCount,funnyCount
4411,72cd2w1W8thrkfKjMU7sVA,"My last name is Palmer so this place had me from hello. You walk in and the old time flare hits you immediately. Honestly, everything inside is stunningly beautiful.  The hotel is located in downtown  Chicago with entrances on state street ( a nice shopping area), so you really just can't go wrong with it. There is a starbucks and convenience store inside, very nice bar, convention center, and impeccable rooms.   It's also one block down from DePaul University. My room had two double beds with a ""lounge"" space with two chairs and one ottoman. My only complaint about the room was the slightly crammed bathroom. I could have used an extra foot or two. This place is pricey, but definitely worth it. The staff were top notch and they catered to my every need.",5,0,0,0
4412,rz0oV0amddunqyZMm0tiCQ,"Enjoyed my stay while on a business trip. The Palmer House Hilton is nearby a variety of city attractions, great shopping, modern and swanky restaurants, great lobby! The concierge staff were very attentive, great room service, although a bit pricey but the food was great....though do not use the business center and gym, you have to pay for the service (WHAT!?!?). I very much enjoy my room on the 29th floor, the only down side was the bathroom was on the small side and very little counter space.",4,1,1,0
4413,7Z,"I'm sorry... I don't see the big deal. If my bed were in the lobby I would give this place 6 stars, but it was not so... Valet:                     GREAT Front Desk:          GREAT Cool Furniture:    Check Boutiques:           Check Room:                  Small and decorated by my grandma Tub:                      The best place on Earth!! I took 3 baths in 24 hrs Bed:                      Like Sleeping on AIR! I was going to give this place 3 stars but the tub is Olympic size and carries two of the four stars. Third star goes to the staff and the fourth star actually goes to....... Millers Pub!",4,1,1,0
4414,1FxNP,"Got a great rate for $90 ($110 after fees/taxes) on Priceline. Very beautiful lobby, and you can't beat the location. The room, although minuscule, was clean and comfortable. The staff was very friendly. They manage to keep prices low by charging for everything that isn't basic. If you are looking for a comfortable place to stay in the loop, you simply can't beat this place. Do your self a favor, though, and only sleep there. The city awaits!",3,0,0,0
4415,j1mW0ycVQG0wUW4wLW,"The Palmer House was my go-to hotel in Chicago for several years. I'm not so hot about it anymore. Here are the goods and bads: THE GOOD: Great location in the loop. 1-2 blocks from all El lines. Walk to clients, restaurants, theaters, museums, etc. Old school decor and charm with a beautiful lobby. Many rooms are reasonably large (though if you scrounge for the cheapest rate it's on one of the tiny ones). Good prices at times. Stayed 3 nights around New Year's Eve for about 300 all-in. THE BAD: ""Old school decor"" also means poor room lighting and tiny bathrooms. Deteriorating service for Hilton HHonors members. Staff takes an attitude of, ""We've provided the minimum guaranteed benefits, and that's all you're going to get."" It's a shame because they used to go the extra mile.  Prices are often high (200+/night) at which point there are usually better values elsewhere downtown.",3,1,0,0
4416,bGWT2jrd6,"BEAUTIFUL!!! I was amazed by the lobby and all the history that went with it. I loved my stay there. All the staff were awesome. The only complaint is that there wasn't a flat screen TV, but that is a small complaint. The peacock theme in the newly-remodeled rooms is well-done and I loved it. I would definitely stay there again.",5,0,0,0
4417,5dF-cQNtgV9VG-GJ1LQRdA,"I didn't stay here, but I love this hotel. I can only imagine, based on the common and conference spaces I've been in over the last two days, what the rooms are like. The lobby is beautiful. Look at the ceiling and fixtures. Breathe it in. Sit a spell. And the conference areas are solid. The catered food is good, and the coffee strong. And the wifi? Provided by the conference organizers, sure, but the signal has been strong in almost every single room I've been in, even the breakout session rooms with awkward pillar-dominated designs. Minus one star because the traffic flow for stairs and escalators isn't always clear. Outside of using the elevators, the floors don't connect well, and it can be hard to find your way around.",4,1,0,0
4418,e6zvRwcn-ZooWHimZPqPBw,"I think the Palmer House was once a nice hotel. The main level is gorgeous and the hotel is capable of having top-notch formal events. As a place to stay however, I found it lacking. The place just looks extremely tired. The decor is straight out of the 80's and I think the appointments haven't been updated since. The hotel also does not offer free Wi-Fi, which for the price (this hotel is no bargain), is not acceptable.",2,1,0,0
4419,jxJ-aquB-o9gt41ZI-,"Gorgeous foyer. Clean rooms. SMALL rooms. I prefer River North, except for the proximity to Grant Park and the ArtIC And there's a FANTASTIC Chop House in the same street (Something Chop House and Wine Bar.... hmmm... When I remember it I'll post it back), but seriously, it's in the same street (perpendicular to the lake, not parallel) and it's got THE BEST stuffed mozzarella appetizers. I still drool at them. And evidently they have really good steak.  But again, this comment is lost on me...",2,1,0,0
4420,RRWjQqiEtRAqtvuDEpeosg,"Got an unbelievable price of 90$ per night thro priceline. Then, upgraded to concierge level for 40$ more.. Totally worth it! Concierge level gets a free breakfast, which is an extensive spread!. Also, the toiletries are super! Beds are great. Views can vary depending on your rooms location. Great location as well.",4,1,0,0
4421,L6nFEVCqjJ,"I'm staying at the Palmer House because I have to. And I wish I didn't have to. This hotel is fine, corporate America fine. But it is a big barn with Fraternity and Sorority conferences, business meetings, and all sorts of madness. The rooms are inconsistent, some being really, really cozy for two adults. Even tiny adults like me and my beloved. I highly recommend the upgrade to the ""executive floor"" where the rooms are huge and you are afforded the luxury of express elevators, free breakfast and round the clock snacks and drinks. What really irks me about this place (aside from the scripted corporate speak of the employees [that irks me everywhere]) is all the ridiculous surcharges. $25 to check in early. $20 per day for internet. $18 to use the pool. $20 to use the gym. Really? So what exactly are the amenities of the hotel? Clearly, this place has a lot of rooms to fill in order to pay the wintertime heating bill. It makes me feel like I'm being swindled, and I'm not even paying for my room! For a little more money, there are better options, and better locations in Chi-town.",2,1,0,0
4422,cwBTZ9NoJ40Hg6SvzsoOjg,"I stayed here for business for three nights in the middle of winter and I was disappointed. Is it a hotel for business travelers or a swanky couples getaway? It can't seem to decide and my fear is that it does neither very well. Upsides? Great central location one block from the train. Spectacular lobby! Comfortable beds/linens. Friendly staff. Downsides? $20 a day for Internet? Even on the executive floors. No wifi in the room. I was stuck in my room working for two days. I couldn't move my laptop and the chair was too low for the desk. Not comfortable. $18 a day for the gym? C'mon! Even on an expense account, I could not justify that. Bad food. Granted, I didn't try the restaurant. I was here on business and I always order room service. Point me to a hotel that serves good, relatively healthy food in my room and I'll be thrilled. Also, I don't know if it was because it's low, low season in Chicago, but there were rarely staff at the concierge desks. I was more effective helping myself on the Internet the one day I ventured out. I would not recommend this hotel for business travelers.",2,1,0,0
4423,AYvPdFoqc7kj9hODydk0lA,"Magnificent. Just stunning. I was absolutely taken away with the grandeur of the hotel lobby.  The Palmer House Hilton is a beautiful hotel in the heart of downtown Chicago. It's in a fantastic location -- there are lots of great restaurants in the area; it's within walking distance to many of the city's top must-sees; and there's very easy access to the subway (the Red Line is right outside of the hotel). I arrived in the morning around 10am, which is way early for check-in.  I was planning to store my bags until the afternoon when the rooms would be ready. However, the woman at the front desk was able to find one room ready at that time (the other wasn't ready yet), which was fine by me! How wonderful! It was nice to freshen up and change before heading out to explore the city. The room was ginormous! My friend had told me the last she stayed there her room was tiny were small, so needless to say, I was thrilled when I walked in.  There was enough space to waltz if you wanted to!  Good bath products, excellent water pressure (that is so important to me).  The beds were super comfy.  For someone who doesn't normally sleep well to begin with - much less in a hotel - my head sank into the pillows and I fell asleep right away each night. Just a couple of negatives: cell phone service was very spotty in the hotel. In fact, I had no service at all when I was in the lobby.  F&B service in the lobby wasn't great.  We sat in one of the comfy chairs along the wall, hoping to have one last drink before we flew out that evening.  There was a menu on our table so clearly they do service all the tables. However, the server never walked by us, not even close enough for us to get his attention. Overall, it's a great hotel and I would definitely stay there again!",4,1,0,0
4424,2wk7bBOU0brTrygpCmjnSg,"I had to walk a dog in this hotel once. Not only is parking down town impossible but they make worse. I had to go to this place 3 times on a weekend, (sat & sun) They wouldnt allow me to park in front. I ended up haveing to spend money for a parking garage. NO parking down town ever of course but when i got inside the staff at the front desks were rude. Like i was impossing on them. I was walking a dog for a wedding in their hotel you would think they would be more polite. But they werent",3,2,0,0
4425,gi,"My husband and I had our wedding in the Empire Room in August. Dennis Chaffee is extremely accomodating, organized, professional, reliable, and easy to contact. He gave priceless advice. It is obvious that he is very experienced. No request was too much to ask!  The majority of our guests booked rooms at the hotel- he made sure that all of the rooms were available as early as possible. The dinner was absolutely outstanding!  Many of the guests remarked that it was the ""best wedding food"" they have ever had. We served halibut and filet. Dennis personally stayed the majority of the wedding to ensure that everything on time and running as smooth as possible.  Thank you Palmer House and Dennis Chaffee! Word of advice future Palmer House brides: Be sure to book Claudia and Jane from As you Wish as your wedding planners- they are lifesavers!",5,1,0,0
4426,nw8,"Holed up here for 3 nights away from the NYC hurricane. This hotel is elegant, historic and comfortable. We thoroughly enjoyed the blackout curtains.",4,1,0,0
4427,h6wbfp92X,"It was our second time staying at Palmer House and while we weren't as in love with it as we were the first time.  Its still a great place to stay. The pros - in the Loop, right on the brown line, some rooms have two full bathrooms which is soooo nice, great staff and beautiful lobby. The cons - preeeetttty sure our room wasn't cleaned before we checked in (dirty towels, used dry cleaning bags on the closet floor, popcorn on the floor, etc). The rooms are kinda dated. The bathrooms are fine but the rooms themselves are just old with older fixtures and a tv I had probably in 1997. All that being said, I have to give it 4-stars as if we were going back to Chicago tomorrow, we'd pick to stay at the Palmer House again. Its just easy and in our price range.",4,0,0,0
4428,7UphAXxmus8l3M4qjiBYgQ,"Was in town hosting an event at McCormick Place so booked some rooms at the Palmer House.  This hotel is definitely a bit older but very well maintained.  I enjoyed the decor of this location alot...but the rooms were a bit cramped.   There were charges for internet so I just used the computer at the local coffee stop for emails etc.  I am looking forward to coming to Chicago again, but I'll give another hotel a try as now I'm addicted to Yelp so I need my free internet.",4,0,0,0
4429,8OZrjZaTpoHYTyo-DMYJlg,"When I won this hotel on Priceline with a $70 bid, I was pretty pleased with myself.  The pictures of the lobby looked spectacular!  I wasn't disappointed when I entered the hotel last night - it was super swank-or-rama.  It lies in stark contrast to the rooms, however, which are outdated and unattractive.  My room also smelled of smoke, though it was a non-smoking.  I asked where the gym was, and the concierge said it was on the 5th floor, but that it was closed, and if I wanted to use it it'd be $18 anyway.  Really?  $18 to use the gym?  Sigh.   I decided to go for a run outside (it was only two blocks to Millenium Park) and was chilled when I came back (it was 10 PM in mid-October).  Fortunately, the shower was great - nice and hot with great pressure, in a clean (albeit tiny) bathroom.  Things were OK for a while - I watched crappy movies on Showtime (Bound with Jennifer Tilly and Gina Gershon) since there was no HBO, and eventually crawled into my huge, soft, king-sized bed, sleeping peacefully until I was woken up at six by the phone ringing over and over - in my neighbor's room.  It was a sad morning after that. To summarize: The Pros: Location, nice beds, good showers, pretty lobby The Cons: Ugly, outdated rooms, small bathrooms, paying $$$ for the gym/internet/parking, terrible sound proofing between rooms.   Except for the lobby, this is far from the four star hotel it purports to be.",2,5,0,0
4430,WKabm9CtKCWqK0MoWo-zmg,"I stayed here two month ago for work. The entrance and lobby was elegant, and the room was nice. It was a bit small in my opinion and the walls wasn't that sound-proof. I remember waking up to someone throwing up on the other side of the walls. I almost wanted to shout ""are you ok over there"" but figured I should just mind my own business and sleep. 1 star for location, 1 star for price, 1 star for elegance, 1 star for a nice bed and -1 star for waking me up in the middle of the night.",4,0,1,1
4431,0MKdw5Hai5eZB6Jni7ryFA,"This hotel is old and is badly in need of an upgrade.  You know, like walls that aren't so thin that I can hear every word of the TV show that my neighbors are watching, with their gaggle of screaming a**hole children.  I can hear everything that's dropped, every time someone flushes the toilet, and the footsteps of everyone who walks by.     I should rent a porno & blast the volume.  It's not like I can get any sleep with all the noise anyway. If you want to access the interwebs, it'll be $20.  That's for one day... and the internet access is spotty (the connection dropped twice in the past 3 hours).  Since the charge was so steep, I figured I'd hop online to tell all 3 people who are reading this how crappy this hotel is.  :-) This is a grand old hotel.  I don't think I'd hate this place if I only had to grab a drink or eat a meal here.  But shouldn't hotel rooms be restful? Did I mention that you shouldn't stay here if you want to get some rest? Signed, Angry insomniac",1,0,0,2
4432,8l9Ec5xYGy91KPfODyqh1w,"Great location, good rooms, but a bit old style.  Still much better interior than many of the old hotels in the Chicago area. Just minutes away from the orchestra and Michigan avenue loop area makes it a good place to move around especially during festivals and other park events. A little disappointed when Trader Vic's left as the hotel is trying to update its look and push for a higher (profitable) customer.   The lobby bar had a good pour but was a bit expensive - hopefully not a sign of the times for Chicago hotels.",4,0,1,1
4433,h-brvh9UKmAOKb0Q-VZpgg,"I went to a friend's weekend wedding reception/event there (& stayed there for that reason).  The lobby is actually on the 2nd floor, but it is very ornate & beautiful!  (It's an old historic hotel).  I initially had a hard time figuring out how to get up there from the 1st floor...stairs/escalators aren't in really obvious places. The first night, the reception was also in a beautiful room with a short staircase entrance just off one end of the lobby.  The 2nd night (yes, there were 2 nights of festivities, which were fun), there was another dinner reception in another room, & apparently, there was another wedding reception going on then in the room next door.  Was kind of tempting to go crash the other one out of curiosity.   Our room was quite big...we even had 2 bathrooms and 2 closets.  It must've originally been 2 rooms they converted into 1.  Great decor.   Only minus I noticed was that the hallway we had to walk down to get to the elevator from our room had an area where the wallpaper was peeling off.  I guess none of the managerial types had walked down this way while we were there that weekend because it remained that way the whole time we were there. There's an multiple hotel serving shuttle to & from Midway (that's where I ended up flying in & out of).  Pretty convenient.  Luckily, I didn't run into any problems when I was leaving, as the Chicago Marathon was that day, but I think it was pretty much over by the time I had to go to the airport.",4,0,1,0
4434,ZSlBdTdUGUTOoLO8hIU,"Beautiful hotel with friendly staff.  Prices are high for drinks ($4 for a cup of coffee, $14 for a vodka cranberry..) we would have loved to spend more of our time in the hotel, especially the lobby, but the prices are too high. The hotel is huge, rooms are comfortable and affordable.  Location is great, close to lots of places to shop and eat.  We'll stay again, though will continue to go out to other places for meals and drinks.",4,0,0,0
4435,9eka9pBUB6ymYgoCe0kpTA,"The Palmer House is a pretty spectacular hotel. When I first walked into the lobby, the ceiling made me feel like I was in Las Vegas, but it a good way. My mom stayed on the Executive Level (gotta represent, son), which she loved. They have free cookies and cokes and other snackies. The best part about it is it's not supervised, so I was able to load up on all the free sweets. Made my day. The room she had was quite nice. The interesting thing was that her room had two beds and two bathrooms. I've never had a hotel room with two bathrooms. Very unusual. It turned out to be considerably convenient since her friend shared the room with her. I am told the price of the room was very reasonable. It's right in the heart of downtown. You can't really ask for me. Why my mom loves this hotel so much? It's connected to the Croc Store on State St.",4,0,0,1
4436,n1Z3ydDiyx7YFLDS5oPW,"This is a gorgeous old hotel.  The rooms are somewhat drafty in the winter, and a little less modern and large compared to buildings put up more recently, but you can feel the tradition.  The rooms are also a bit smaller, but I think they're fine.  The lower floors have some of the standard amenities, pool, hot tub, etc., and good dining.  The decor is beautiful. I guess it comes down to the choice between memorable, world-renown, elegant and classic, versus modern and slightly more comfortable.",4,0,0,0
4437,C4HwM94mgciGM5s9gSoyNg,"It is a 3-4. It was hard to decide which.  Here are some pros and cons: CONS: -I would have written this review when I was actually there, but the internet situation is terrible.  The rooms only have wired and they charge you PER computer. That means that you have to pay to use the one plug and then hand it over to the other person in the room and pay again, even though only ONE computer is online at a time. If you are going to do that, at least have free wireless for guests in the lobby!  But, no, you pay for that too! -The phone reception in the lobby is 0. -The people who work there are not super friendly. -The rooms are small -The place doesn't have the best smell PROS: -The place is old and very charming.  The lobby is beautiful.   -The rooms were nicely decorated in the modern meets classic kind of way.",3,0,0,0
4438,DSEOVpBYhdAv-LC576L4HA,"Palmer house is a classic example of a historic hotel that seems to be getting renovated floor by floor. Here's the rundown of pros/cons: Pros - Gym is one of the best hotel gyms I've been to anywhere in the US (Second best in Chicago - Hilton across from Grant Park) is the easily the best gym in Chicago - Pretty good concierge lounge - solid spread, great views, but you have to ask for waters - Overall a good property in a excellent location Cons - They charge $14.99 for mediocre internet and $19.99 for good internet speed (4.06Mb/s down) http://www.speedtest.net… - Room was freezing when I walked in - thought there might be dead body in there - Room was an upgrade and was still NYC small Long story short, regardless of the shortcomings, I'll be back.",4,0,0,0
4439,DV3w84U2ON6jwgEoicybmA,"During of Stay: 4 days, 3 nights (Thurs 2/11 - Sun 2/14, 2010) Room Type: One King Bed I took my sweetheart here for an extended Valentine's Day weekend earlier this year and must say, this hotel is fantastic. The interior is aesthetically gorgeous, our upper-floor corner room modern (with the exception of the TV from the 90's), the location is excellent (just a few blocks from Millennium Park), the service is fantastic (from doormen, concierge, to maids and room service), and the Lockwood Restaurant inside is fantastic (we were given a complimentary 20% off coupon upon check-in to try ""the most romantic restaurant in Chicago""). The girlfriend enjoyed the stay as well. Only downsides: - The business center is small, computers outdated, and charges for internet and printing. - The pool is small and the stench of chlorine was overwhelming. Even so, I am giving this four-star hotel five-stars. Would definitely return again.",5,0,0,0
4440,0Hlvc-bjht2Y,"I wanted to stay in this hotel after hearing about its history and majestic lobby.  And damn, this is a gorgeous hotel!  It was built (actually re-built) in 1925 and definitely has an amazing vintage style.  The lobby is a few stories tall, with frescoed ceilings and lovely lighting.  They've added a modern touch with a bar/restaurant and hip music playing everywhere.   The rooms have an overstuffed antique style.  They're more ornate than the usual Hilton room, fairly small but decently appointed.  My windows overlooked a courtyard and more buildings, so no grand Chicago skyline view.  But everything was quiet!  My bathroom was very pretty but the lighting was so low, it was impossible to put on makeup or really see much beyond the basics.   Internet access was expensive and only available through a wired connection.  I opted to use my cellphone for internet instead.  It really annoys me when hotels treat internet access as a luxury, not an amenity - the cheap hotels all offer free wifi, and these pricey hotels charge you $15 per day to plug your computer into the wall like it's 1997.   I found the front desk staff a little patronizing and brisk, but the bell desk and its staff were fantastic about checking luggage and calling cabs.  I'm glad I stayed here for a night, and I might grab a drink in the bar the next time I'm in Chicago, but otherwise I'll pass on staying here again.",3,0,0,0
4441,tUKLwQPVRNDMsGuRubGFxQ,"The Palmer House Hilton is an incredibly gorgeous hotel in the Loop. Its architecture is classy, refined, and very old-school Chicago. (As a history major, I like old-fashioned things. Thus, the Palmer House Hilton gets an A in my book.) I was there recently for a sorority formal. The event space (Empire Room) did not seem to be outdated/falling apart at all, and the room was very charming. The lighting was soft and the gold/black ornamentation was beautiful. If you have severe allergies, I'm not sure this is a place that will listen 100%, and this is an important caveat. One of my good friends is severely allergic to dairy. She called weeks in advance and was assured that there were no problems with her request. But what happened? She had a severe allergic reaction and had to be carried out by paramedics, spending time in the hospital. The hotel could've done a better job not only apologizing, but also honoring her request. Another small error was made in that a few random people wandered into the Empire Room. This isn't a huge deal, but from a security standpoint, it should be treated as one. A Keith Urban lookalike, who was obviously not a guest at a sorority formal (I can understand older dates, but he looked at least 35...), entered the room when I was outside with my friend. He walked in a bit more, and then finally left. The manager said ""Oh, I would've escorted him out anyway"" or something, but I think they could've been a bit more proactive. There are serious concerns for allergies and security, but overall, the Palmer House space is lovely. They should work out a few kinks, though!",4,1,0,0
4442,bdDskgj2,"It has its strengths and weaknesses. -The lobby/lounge is stunning! Brightly lit, classic luxury decor. As you wait in line to check in they even give you free little brownie bites that will melt in your mouth! - Attentive staff, ask and ye shall receive thy hotels offerings - decent room service, eggs any style with toast n' coffee - a snazzy Starbucks near the central lounge - private elevators for executive level guests - good concierge - central location in downtown The Not-so-Great's; - you can seriously get lost in this hotel! Honestly if there were a giant fire your screwed! - $18 dollar-a-day internet - Its an older hotel, lets call it ''old class charm'' - teeny bathrooms with zero counter space. In all, I loved simply wandering about the hotel, guests shuffling in and out, classy lounge, it never gets boring! It also is in a pretty sweet spot of Chicago so stepping right out into the city was fantastic. I think if we stayed here again, it would be be in a larger room but overall a definite memorable stay!",4,0,0,0
4443,K3vE8f0DrD57hr00ahJ,"3.5 Stars - We stayed here for three nights on our recent trip to Chicago. $200/night, they put us on the HIlton Honors floor (#15)- nice n quiet- we were on the inside rooms so no city view, just a view of the workout room- wah Room was decorated in 20's Art Deco style with lime green accents and the ever present Peacock theme that is evident in the whole hotel. King sized bed, crib was in room as requested, no feather pillows as requested, got to use the short check-in line as an Honors member...room was clean and the daily maid did a wonderful job upholding that standard!! All in all a good experience in a great location 2 blocks walking from the lakeshore. Details: Pool- indoors, good...super small for such a huge hotel,add in a few unruly teens and some crappy parents and you have an unusable pool for a baby=bad  Good thing they have GREAT BEACHES in Chicago! Dennis was always at the door, helping to  get us cabs and assistance getting our bags upstairs. I think his title should be  Chicago Ambassador, as he recommended the absolute best beach for us to go to with a young child and seemed to be able to make conversation with pretty much anyone.  Good asset to the hotel. The Bathroom- normally I give Hiltons 5 stars but they fell down on the bathroom. Granite and tile with the oversized bowl sink...stylish but MAN WAS THAT SPACE CRAMPED. There was no countertop, so nowhere to put our deoderant, makeup, etc except on the back of le toilette, which isn't very sanitary, no? This did not feel like a $200/night bathroom Starbucks inside, nice to have so convenient although servers were a little curt and super slow for coffee shop workers (maybe they are immune to caffeine at this point) Ambiance- the lobby and hotel itself is truly big-city magnificent - there was a wedding there while we were there and I can understand why - the work on the ceiling was done by a guy who worked on the Sistene Chapel and there are works of art all around. - If we had just come here for drinks and dinner I would have given this place 5 stars easily for environment alone. Elegant. History- they have the pictures of all of the performers around the hotel, great names that everyone recognizes who came to perform back in the day- the peacock door has a placard next to it explaining the history...just cool to be in a place that's been around so long, it was around when they hosted the World Fair- that's OOOLLLLDD,. Room service- GREAT caesar salad but a salad, club sammie and mac n cheese bites plus two drinks cost $91 - really? Yikes, next time Imma take my lazy pants downstairs and next door Internet Access- I brought my laptop but they tried to charge me $7.50/hour or $15/24 hrs for internet access -There was NO WIRELESS and that's WAY too much to charge me for a basic service- I need internet to check flights, do some work, stream my kid's Dora movies....Even the Best Western gives it for free, what's up Hilton? Don't be cheap with me, I'm not cheap with you or your employees. Yes I'd go back but there's something like 5 Hiltons in Chicago so next time we're likely to try another one.",3,0,0,0
4444,eU-NwJNtGD68eK-YACELtw,"The front desk hostess: Michelle is HORRIBLE. I'd probably never come back to this place. When I was checking in, she says the only room available was a TWIN size bed and I looked at her dumbfounded. I obviously had another person with me, but she insisted that it's fine. I complained, and I instantly get a King size bed. Either she was lazy, or too dumb to operate a computer.",1,4,5,4
4445,Yh8CQCFAAEQ17eGmgOnxFw,"A beautiful hotel right in the middle of downtown Chicago. I've been to several meetings and conferences here and everything is top-notch. It's also a very historical hotel so gives you a really nice feeling of being part of something older instead of all those new, fancy, ""edgy"" hotels you can find elsewhere. I'd definitely recommend it, especially if you are visiting Chicago.",4,0,0,0
4446,1dZqrStPFbUUqKzZ1QFQnw,"If you want a nice time warp feeling and to feel as if you were a high roller in the 50s, then head to the Palmer House.  This sprawling huge monstrosity of a hotel has housed many many important people...and unfortunately many many cigarettes.   The rooms do have a reminiscent smell of ""old"" which can either be charming or disgusting, depending on your frame of mind.  Bathrooms are small and relatively basic, but the ambiance of the Palmer House is really what you stay there for, not the modern amenities.",3,1,0,0
4447,-x7rnsjOnHbZYas07n8RCg,"I've been here for a number of events and stayed here a few times and I must say, I am generally underwhelmed. The place is beautiful, that is for sure; a throwback to a time when fine hotels were majestic and grand and not modern and boutique: fresco ceilings in the lobby, gold trim, open bar and huge lobby.   The problem is twofold: it is aging and it is expensive for what you get.  The rooms have a old feel to them, but they are still quite old and small.  You don't get much room for your money and with so many great luxury hotels downtown, it is tough to make this the go-to choice.   Plus, the ample conference facilities means that the lobby is all jammed up with people from whomever the hotel is hosting that day. If you are going to stay in Chicago and want to blow ~$200/night on a hotel, I would stay elsewhere.",2,0,0,0
4448,EBL,"Kind of weird interior.  Almost reminded me of a funhouse, all the uneven floors and stuff.  My room was tricky to get to but  huge when I got there.  The light switches and some of the fixtures could be updated to be a little more useful but the bed was comfortable and the bathroom was classy.  I was here for a roller derby tournament and I am not quite sure that they were ready to be invaded by that.  But to their credit, they did quite well at managing both a formal wedding and a large gang of after-party attendees waiting for their party to start. Parking sucks.  30 bucks a day to park yourself, 50 to have them park it.  I wish I had parked somewhere else and taken the train in, every line stops right near there since it is in the loop.",4,0,0,0
4449,4noQQlhBTjMU99ywuLcYjw,"This place is exceptional, a true Chicago landmark, I had not been in the property for two year - or since the renovation was completed. It has been restored to one of the finest properties in the entire world. The outside remains the same, but when you get into the lobby it is fantastic. Especially when decorated for Christmas. We are using the family picture shot in front of the tree for our card this year, and it was almost non-stop picture taking from everyone who walked by the tree. After we checked in (more on that in a minute) we had to go have a drink in the lobby. The bar is cozy and is in/out of the restaurant, and there are plenty of tables and chairs to sit in the lobby itself. It was awesome just to take in the view and enjoy a drink....we almost stayed for another but had to head out for dinner. With the location of the property (State Street in the theatre district/a block from Millennium Park) this is a MUST STAY while in Chicago. As for the room, the general manager Dean Lane really took care of my family. He put us in the best room I have ever stayed in (The Daley Suite) right on the parade route/State Street, and had a bottle of wine and cookies and milk for the kids in the room. Nicest gesture of the year based on all the nights I have spent in hotel rooms this year. Even without this special treatment I would stay here every time downtown!!!!!",5,0,0,0
4450,bLEXoAb2sQDM0zilEoAieQ,"How can you beat this location? You are 1 block from the Art Institute and Millenium Park. You are located between to L train stations that can take you anywhere in Chicago. You have all the shopping of State street and Michigan Avenue steps away from the hotel. This hotel is gorgeous and elegant and one of Chicago's premier gems. The service was A-1 and the food, both room service and downstairs at the Lockwood restaurant were above average. The rooms were roomy, the bathroom was a bit small, but that didn't bother us. This historic property ""feels"" like Chicago.....if I were visiting Chicago, I would definitely stay here.",5,0,0,0
4451,zSaFtStz3kjyLqWZEuoH9g,"Since the recent major renovation project, Palmer House has looked even more phenomenal than before. Very classy and decadent in it's interior decor, it's a mix of the old with the new. Any personality can take light of the intimacy and nostalgia the lobby brings. A competent bar and restaurant awaits you on both sides of the main lobby, with reception very close by, and an excellent concierge service. Room service will take a toll on your wallet, but at a place like this - you shouldn't be at all surprised. The room rates and size vary according to how much you can pay, so expect to show some franklins if you wish to accommodate a large number of individuals to stay. This definitely isn't a motel six where you can cram a family of five for 80 bucks. My only gripe with the hotel is how the rooms are laid out. It can be a bit of a hassle to reach your final destination - your room. You'd think it was enough to fly, go through security checks, possibly experience the dreaded and inconsistent el from either O'Hare or Midway... but no. It doesn't end when you pick up your room keys. Let's just say I wouldn't want to have a serial killer after me. I'd totally get lost. Overall, an excellent hotel with great customer service, very convenient location (practically in the heart of downtown), and the historical landmark that it is to boot.",4,0,0,0
4452,HlR4dKOBP9VxQWH4RHRF8Q,"At first  glance, the Palmer exudes luxury. It has a gorgeous lobby (as is depicted in the photos on the website and the reviews here), and an art deco charm when you first walk in. It is clearly a hub of events from weddings to meetings with the corporate meeting rooms and the 1000+ rooms to accommodate everyone. However, in the realm of hotels I have experienced as a pleasure and business traveler, I have to admit Palmer House gets an ""eh"" when it comes to the room. My room was a double (to be shared with my sister and mom) while we were attending my cousin's wedding this past weekend. The room itself was spacious and had 2 full (but super super small with no ventilation) bathrooms which were awesome and a blessing in disguise when you have 3 women getting ready in the mornings. But that's pretty much it. The TV was super old school, and sits on one of those old hutches  that are awkward to get around and was about 24 inches max. No coffee maker or mini fridge, thereby forcing you to go to their restaurant  for coffee or waters (although there is an in house Starbucks on the lowest level which is only open until about 8 I think). The restaurant and bar also close super early so we were forced to look elsewhere at 12 am on a Saturday night for late night food and drinks. It is not a hotel I would return to to relax in tranquility as I could hear my neighbors above and next door talk loudly at ALL hours. I give it 1 star for the area in which is sits--super close to State street which has shopping which came in handy on a sweltering 90 degree day, as well as being close to Millennium Park and some good food. A couple of train lines and taxis abound. 3 stars for the AMAZING security team who helped my mom get around by bringing the wheelchair in a timely fashion multiple times a day when requested. Seriously, I don't know how I would have done it without them! Its a big hotel and really hard to get around if you are disabled and need help. Minus 1 star for the quality of the room overall and the lack of some amenities I would expect from a metropolitan hotel. I think if you are looking for a place to crash in while enjoying everything the city of Chicago has to offer, the Palmer will suffice. But if you are looking for something more relaxing and luxurious I would say you may have better luck somewhere else with more modern and updated  amenities.",3,0,0,1
4453,ovanybVW-XWGTtKh5xLlvQ,Margarita had a rotten lime to compliment the rotten waitress.  And whoever thought that blue cheese and spicy buffalo sauce was a good combo for a chicken sandwich should watch some food network--that's were I got my formal training ;). Too pricey for the quality. Never will return even if I got paid for it. Ew.,1,0,0,0
